Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,4e-05,4e-05,4e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00032,0.0
NN-1,3.6363636363636364e-05,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-2,5.0909090909090914e-05,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-3,4.727272727272728e-05,4e-05,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-4,5.454545454545455e-05,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-5,5.454545454545455e-05,4e-05,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-6,5.0909090909090914e-05,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-7,5.0909090909090914e-05,8e-05,0.00012,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00032,0.0
NN-8,3.6363636363636364e-05,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-9,4e-05,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-10,6.181818181818182e-05,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-11,5.454545454545455e-05,8e-05,0.00016,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00032,0.0
NN-12,4.363636363636364e-05,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-13,4e-05,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-14,4.363636363636364e-05,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-15,6.181818181818182e-05,8e-05,0.00024,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00032,0.0
NN-16,5.8181818181818185e-05,8e-05,0.0002,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00032,0.0
NN-17,6.181818181818182e-05,0.00016,0.00012,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00032,0.0
NN-18,5.454545454545455e-05,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0
NN-19,6.545454545454545e-05,8e-05,0.00028,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00032,0.0
Random Choice,0.16491636363636364,0.17788,0.77916,0.0,0.0,0.72052,0.00376,0.04664,0.075,0.0,0.01112,0.0
Borda ranking,0.021385454545454544,0.0,0.11756,0.0,0.0,0.10576,0.0,0.01124,0.0,0.0,0.00068,0.0
Plurality ranking,0.07646181818181819,0.02308,0.41932,0.0,0.0,0.39052,0.0,0.0,0.00816,0.0,0.0,0.0
Approval Voting (AV),0.07656727272727272,0.02336,0.4192,0.0,0.0,0.39116,0.0,0.0,0.00852,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07656727272727272,0.02336,0.4192,0.0,0.0,0.39116,0.0,0.0,0.00852,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.07656727272727272,0.02336,0.4192,0.0,0.0,0.39116,0.0,0.0,0.00852,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07656727272727272,0.02336,0.4192,0.0,0.0,0.39116,0.0,0.0,0.00852,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07660727272727273,0.02332,0.41996,0.0,0.0,0.39116,0.0,0.0,0.00824,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.07656727272727272,0.02336,0.4192,0.0,0.0,0.39116,0.0,0.0,0.00852,0.0,0.0,0.0
Greedy Monroe,0.07660727272727273,0.02332,0.41996,0.0,0.0,0.39116,0.0,0.0,0.00824,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.1658290909090909,0.1818,0.77904,0.0,0.0,0.72256,0.00452,0.0486,0.07592,0.0,0.01168,0.0
