Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,7.272727272727273e-05,4e-05,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-1,7.636363636363636e-05,4e-05,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-2,7.636363636363636e-05,4e-05,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-3,8.727272727272727e-05,4e-05,0.00012,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00076,0.0
NN-4,7.272727272727273e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00076,0.0
NN-5,7.272727272727273e-05,0.0,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-6,7.272727272727273e-05,4e-05,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-7,9.818181818181818e-05,0.0002,8e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00076,0.0
NN-8,8e-05,0.00012,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-9,7.636363636363636e-05,0.0,8e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-10,7.272727272727273e-05,0.0,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-11,7.636363636363636e-05,8e-05,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-12,6.90909090909091e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-13,9.454545454545456e-05,0.00016,8e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00076,0.0
NN-14,7.272727272727273e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00076,0.0
NN-15,7.272727272727273e-05,4e-05,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-16,7.272727272727273e-05,4e-05,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-17,7.272727272727273e-05,4e-05,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-18,7.272727272727273e-05,0.0,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00072,0.0
NN-19,8e-05,4e-05,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.00076,0.0
Random Choice,0.16416,0.1658,0.7648,0.05376,0.05376,0.17532,0.1052,0.17532,0.0844,0.05376,0.11988,0.05376
Borda ranking,0.009418181818181819,0.0,0.08336,0.0,0.0,0.0096,0.0,0.0096,0.0,0.0,0.00104,0.0
Plurality ranking,0.030738181818181817,0.01736,0.31284,0.0,0.0,0.0,0.0,0.0,0.00792,0.0,0.0,0.0
Approval Voting (AV),0.030781818181818184,0.0176,0.31276,0.0,0.0,0.0,0.0,0.0,0.00824,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.030781818181818184,0.0176,0.31276,0.0,0.0,0.0,0.0,0.0,0.00824,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.030781818181818184,0.0176,0.31276,0.0,0.0,0.0,0.0,0.0,0.00824,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.030781818181818184,0.0176,0.31276,0.0,0.0,0.0,0.0,0.0,0.00824,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.030709090909090908,0.0172,0.31284,0.0,0.0,0.0,0.0,0.0,0.00776,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.030781818181818184,0.0176,0.31276,0.0,0.0,0.0,0.0,0.0,0.00824,0.0,0.0,0.0
Greedy Monroe,0.030709090909090908,0.0172,0.31284,0.0,0.0,0.0,0.0,0.0,0.00776,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.11803272727272728,0.1534,0.7126,0.0,0.0,0.1228,0.0508,0.1228,0.07072,0.0,0.06524,0.0
