Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,1.8181818181818182e-05,4e-05,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,1.0909090909090909e-05,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,1.4545454545454546e-05,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,1.090909090909091e-05,8e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,1.090909090909091e-05,8e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,3.6363636363636366e-06,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,7.272727272727273e-06,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,7.272727272727273e-06,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,1.4545454545454546e-05,8e-05,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,3.6363636363636366e-06,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,1.8181818181818182e-05,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-11,3.6363636363636366e-06,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,1.8181818181818182e-05,8e-05,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,3.6363636363636366e-06,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-14,2.5454545454545457e-05,0.00016,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,1.4545454545454546e-05,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,2.181818181818182e-05,0.00016,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,7.272727272727273e-06,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-18,1.8181818181818182e-05,8e-05,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,2.181818181818182e-05,8e-05,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.2290509090909091,0.18804,0.7808,0.01128,0.01128,0.74032,0.10544,0.40224,0.10304,0.01128,0.15456,0.01128
Borda ranking,0.004956363636363636,0.0,0.0312,0.0,0.0,0.02328,0.0,4e-05,0.0,0.0,0.0,0.0
Plurality ranking,0.012792727272727273,0.00068,0.07936,0.0,0.0,0.06068,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.012894545454545457,0.0006,0.07988,0.0,0.0,0.06136,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.012894545454545457,0.0006,0.07988,0.0,0.0,0.06136,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.012894545454545457,0.0006,0.07988,0.0,0.0,0.06136,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.012894545454545457,0.0006,0.07988,0.0,0.0,0.06136,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.012792727272727273,0.00068,0.07936,0.0,0.0,0.06068,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.012894545454545457,0.0006,0.07988,0.0,0.0,0.06136,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.012792727272727273,0.00068,0.07936,0.0,0.0,0.06068,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.21852,0.18164,0.77196,0.0,0.0,0.7328,0.09228,0.39268,0.09404,0.0,0.13832,0.0
