,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44311333333333336,0.0,0.44398666666666664,0.44244,0.44434666666666667,0.44412,0.44456,0.44452,0.44494666666666666,0.44549333333333335,0.44268,0.44322666666666666,0.44356,0.44388,0.444,0.4444666666666667
Borda ranking,0.11787133333333336,0.44398666666666664,0.0,0.3365066666666667,0.149,0.11664,0.11829333333333333,0.44049333333333335,0.2392,0.41686666666666666,0.30618666666666666,0.16378666666666666,0.37152,0.13789333333333334,0.11624,0.2501466666666667
Plurality ranking,0.36680666666666667,0.44244,0.3365066666666667,0.0,0.26037333333333335,0.3904,0.3883466666666667,0.5155733333333333,0.39541333333333334,0.36502666666666667,0.44982666666666665,0.3874533333333333,0.45625333333333334,0.38509333333333334,0.3893333333333333,0.4126
STV,0.1969253333333333,0.44434666666666667,0.149,0.26037333333333335,0.0,0.22597333333333333,0.22604,0.4369733333333333,0.3006,0.42956,0.31010666666666664,0.24362666666666666,0.3760133333333333,0.23349333333333333,0.22501333333333334,0.29546666666666666
Approval Voting (AV),0.10874466666666666,0.44412,0.11664,0.3904,0.22597333333333333,0.0,0.03184,0.43677333333333335,0.21592,0.41836,0.2983866666666667,0.12486666666666667,0.36474666666666666,0.08617333333333334,0.007346666666666666,0.22753333333333334
Proportional Approval Voting (PAV),0.11994333333333335,0.44456,0.11829333333333333,0.3883466666666667,0.22604,0.03184,0.0,0.43788,0.18821333333333334,0.41562666666666664,0.29974666666666666,0.12178666666666667,0.36162666666666665,0.06046666666666667,0.025386666666666665,0.22797333333333333
Approval Chamberlin-Courant (CC),0.3856606666666667,0.44452,0.44049333333333335,0.5155733333333333,0.4369733333333333,0.43677333333333335,0.43788,0.0,0.42776,0.6666666666666666,0.14724,0.4621733333333333,0.14594666666666667,0.44644,0.43628,0.44293333333333335
Lexicographic Chamberlin-Courant (lex-CC),0.2606346666666666,0.44494666666666666,0.2392,0.39541333333333334,0.3006,0.21592,0.18821333333333334,0.42776,0.0,0.4249866666666667,0.341,0.22618666666666667,0.29508,0.16493333333333332,0.21029333333333333,0.2936533333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.4613686666666666,0.44549333333333335,0.41686666666666666,0.36502666666666667,0.42956,0.41836,0.41562666666666664,0.6666666666666666,0.4249866666666667,0.0,0.5906933333333333,0.39108,0.5983733333333333,0.40469333333333335,0.41806666666666664,0.4185466666666667
Monroe's Approval Rule (Monroe),0.24992533333333333,0.44268,0.30618666666666666,0.44982666666666665,0.31010666666666664,0.2983866666666667,0.29974666666666666,0.14724,0.341,0.5906933333333333,0.0,0.3301866666666667,0.14233333333333334,0.31137333333333334,0.29789333333333334,0.32493333333333335
Greedy Monroe,0.178452,0.44322666666666666,0.16378666666666666,0.3874533333333333,0.24362666666666666,0.12486666666666667,0.12178666666666667,0.4621733333333333,0.22618666666666667,0.39108,0.3301866666666667,0.0,0.38433333333333336,0.11532,0.12376,0.24446666666666667
Minimax Approval Voting (MAV),0.3235673333333333,0.44356,0.37152,0.45625333333333334,0.3760133333333333,0.36474666666666666,0.36162666666666665,0.14594666666666667,0.29508,0.5983733333333333,0.14233333333333334,0.38433333333333336,0.0,0.3668666666666667,0.36305333333333334,0.3757066666666667
Method of Equal Shares (aka Rule X) with Phragmén phase,0.150724,0.44388,0.13789333333333334,0.38509333333333334,0.23349333333333333,0.08617333333333334,0.06046666666666667,0.44644,0.16493333333333332,0.40469333333333335,0.31137333333333334,0.11532,0.3668666666666667,0.0,0.08064,0.23370666666666667
E Pluribus Hugo (EPH),0.110332,0.444,0.11624,0.3893333333333333,0.22501333333333334,0.007346666666666666,0.025386666666666665,0.43628,0.21029333333333333,0.41806666666666664,0.29789333333333334,0.12376,0.36305333333333334,0.08064,0.0,0.22776
Random Serial Dictator,0.24819666666666665,0.4444666666666667,0.2501466666666667,0.4126,0.29546666666666666,0.22753333333333334,0.22797333333333333,0.44293333333333335,0.2936533333333333,0.4185466666666667,0.32493333333333335,0.24446666666666667,0.3757066666666667,0.23370666666666667,0.22776,0.0
NN,,0.44311333333333336,0.11787133333333336,0.36680666666666667,0.1969253333333333,0.10874466666666666,0.11994333333333335,0.3856606666666667,0.2606346666666666,0.4613686666666666,0.24992533333333333,0.178452,0.3235673333333333,0.150724,0.110332,0.24819666666666665
