,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.028913142857142853,0.0,0.7732685714285714,0.4903657142857143,0.08433142857142857,0.3241942857142857,0.2563314285714286,0.10174857142857142,0.15177142857142858,0.40891428571428573,0.22526857142857143,0.3830742857142857,0.28510857142857143,0.21237714285714285,0.40891428571428573,0.16853714285714286,0.12246857142857143,0.35352
Max Violations Committee,0.7778817142857144,0.7732685714285714,0.0,0.48858285714285715,0.7669714285714285,0.6512342857142858,0.6911771428571428,0.7891428571428571,0.7530285714285714,0.5592228571428571,0.7072571428571428,0.5565942857142857,0.6917942857142857,0.71328,0.5592228571428571,0.7441142857142857,0.7705142857142857,0.6101485714285714
Random Choice,0.490548,0.4903657142857143,0.48858285714285715,0.0,0.49005714285714286,0.49112,0.49088,0.49088,0.49005714285714286,0.4901942857142857,0.4903085714285714,0.4900685714285714,0.4914514285714286,0.48958857142857143,0.4902057142857143,0.49026285714285717,0.49098285714285717,0.48904
Borda ranking,0.0695462857142857,0.08433142857142857,0.7669714285714285,0.49005714285714286,0.0,0.3301485714285714,0.2518971428571429,0.10234285714285714,0.11342857142857143,0.4164114285714286,0.19013714285714287,0.35421714285714284,0.27793142857142855,0.18126857142857142,0.4164,0.13316571428571428,0.09817142857142858,0.3498057142857143
Plurality ranking,0.32522114285714293,0.3241942857142857,0.6512342857142858,0.49112,0.3301485714285714,0.0,0.16382857142857143,0.3179657142857143,0.3511314285714286,0.48096,0.38985142857142857,0.4557257142857143,0.39298285714285713,0.37316571428571427,0.48096,0.35538285714285717,0.33229714285714285,0.41677714285714285
STV,0.25616285714285714,0.2563314285714286,0.6911771428571428,0.49088,0.2518971428571429,0.16382857142857143,0.0,0.2552342857142857,0.27193142857142855,0.44011428571428574,0.31602285714285716,0.42667428571428573,0.33370285714285713,0.30605714285714286,0.44011428571428574,0.27938285714285715,0.2596,0.39341714285714285
Approval Voting (AV),0.09078000000000001,0.10174857142857142,0.7891428571428571,0.49088,0.10234285714285714,0.3179657142857143,0.2552342857142857,0.0,0.10428571428571429,0.4204685714285714,0.19035428571428573,0.3756685714285714,0.28186285714285714,0.18304,0.42045714285714286,0.13037714285714286,0.04842285714285714,0.3433942857142857
Proportional Approval Voting (PAV),0.14086457142857145,0.15177142857142858,0.7530285714285714,0.49005714285714286,0.11342857142857143,0.3511314285714286,0.27193142857142855,0.10428571428571429,0.0,0.4136114285714286,0.11042285714285714,0.3463542857142857,0.2609485714285714,0.13525714285714285,0.4136,0.06405714285714285,0.07016,0.35084571428571426
Approval Chamberlin-Courant (CC),0.4138462857142858,0.40891428571428573,0.5592228571428571,0.4901942857142857,0.4164114285714286,0.48096,0.44011428571428574,0.4204685714285714,0.4136114285714286,0.0,0.4149942857142857,0.56608,0.29346285714285714,0.4404342857142857,1.1428571428571429e-05,0.4197257142857143,0.4170628571428571,0.46069714285714286
Lexicographic Chamberlin-Courant (lex-CC),0.21533714285714287,0.22526857142857143,0.7072571428571428,0.4903085714285714,0.19013714285714287,0.38985142857142857,0.31602285714285716,0.19035428571428573,0.11042285714285714,0.4149942857142857,0.0,0.3320342857142857,0.26161142857142855,0.15972571428571428,0.41498285714285715,0.12525714285714284,0.16390857142857143,0.3679314285714286
Sequential Approval Chamberlin-Courant (seq-CC),0.37508228571428576,0.3830742857142857,0.5565942857142857,0.4900685714285714,0.35421714285714284,0.4557257142857143,0.42667428571428573,0.3756685714285714,0.3463542857142857,0.56608,0.3320342857142857,0.0,0.45571428571428574,0.33401142857142857,0.5660685714285715,0.3426057142857143,0.35842285714285715,0.4293142857142857
Monroe's Approval Rule (Monroe),0.28327142857142856,0.28510857142857143,0.6917942857142857,0.4914514285714286,0.27793142857142855,0.39298285714285713,0.33370285714285713,0.28186285714285714,0.2609485714285714,0.29346285714285714,0.26161142857142855,0.45571428571428574,0.0,0.29884571428571427,0.2934742857142857,0.2694971428571429,0.2741257142857143,0.39521142857142855
Greedy Monroe,0.2020565714285714,0.21237714285714285,0.71328,0.48958857142857143,0.18126857142857142,0.37316571428571427,0.30605714285714286,0.18304,0.13525714285714285,0.4404342857142857,0.15972571428571428,0.33401142857142857,0.29884571428571427,0.0,0.4404342857142857,0.11470857142857142,0.1628342857142857,0.3636342857142857
Minimax Approval Voting (MAV),0.4138462857142858,0.40891428571428573,0.5592228571428571,0.4902057142857143,0.4164,0.48096,0.44011428571428574,0.42045714285714286,0.4136,1.1428571428571429e-05,0.41498285714285715,0.5660685714285715,0.2934742857142857,0.4404342857142857,0.0,0.4197142857142857,0.4170514285714286,0.4606857142857143
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1582137142857143,0.16853714285714286,0.7441142857142857,0.49026285714285717,0.13316571428571428,0.35538285714285717,0.27938285714285715,0.13037714285714286,0.06405714285714285,0.4197257142857143,0.12525714285714284,0.3426057142857143,0.2694971428571429,0.11470857142857142,0.4197142857142857,0.0,0.10469714285714286,0.35305142857142857
E Pluribus Hugo (EPH),0.11162057142857143,0.12246857142857143,0.7705142857142857,0.49098285714285717,0.09817142857142858,0.33229714285714285,0.2596,0.04842285714285714,0.07016,0.4170628571428571,0.16390857142857143,0.35842285714285715,0.2741257142857143,0.1628342857142857,0.4170514285714286,0.10469714285714286,0.0,0.34682285714285715
Random Serial Dictator,0.3495028571428571,0.35352,0.6101485714285714,0.48904,0.3498057142857143,0.41677714285714285,0.39341714285714285,0.3433942857142857,0.35084571428571426,0.46069714285714286,0.3679314285714286,0.4293142857142857,0.39521142857142855,0.3636342857142857,0.4606857142857143,0.35305142857142857,0.34682285714285715,0.0
NN,,0.028913142857142853,0.7778817142857144,0.490548,0.0695462857142857,0.32522114285714293,0.25616285714285714,0.09078000000000001,0.14086457142857145,0.4138462857142858,0.21533714285714287,0.37508228571428576,0.28327142857142856,0.2020565714285714,0.4138462857142858,0.1582137142857143,0.11162057142857143,0.3495028571428571
