Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-root-18,0.1182787114286854,0.1209532553590675,0.6620494191848629,0.0,0.3093688874695621,0.0,7.983713225020958e-05,0.0,0.222506087581334,3.991856612510479e-05,7.983713225020958e-05,0.222506087581334,3.991856612510479e-05,0.0
NN-root-19,0.1182787114286854,0.1209532553590675,0.6620494191848629,0.0,0.3093688874695621,0.0,7.983713225020958e-05,0.0,0.222506087581334,3.991856612510479e-05,7.983713225020958e-05,0.222506087581334,3.991856612510479e-05,0.0
NN-all-0,0.00916,4e-05,0.00036,0.0,0.06156,0.0,0.0,0.0,0.02856,0.0,0.0,0.02856,0.0,0.0
NN-all-1,0.010396923076923,0.00096,0.0024,0.0,0.06636,0.0,0.0,0.0,0.03272,0.0,0.0,0.03272,0.0,0.0
NN-all-2,0.0096184615384615,0.0002,0.00056,0.0,0.0638,0.0,0.0,0.0,0.03024,0.0,0.0,0.03024,0.0,0.0
NN-all-3,0.0094799999999999,0.00072,0.00036,0.0,0.06328,0.0,0.0,0.0,0.02944,0.0,0.0,0.02944,0.0,0.0
NN-all-4,0.0088953846153846,0.00072,0.00016,0.0,0.05988,0.0,0.0,0.0,0.02744,0.0,0.0,0.02744,0.0,0.0
NN-all-5,0.0099753846153846,0.0006,0.00044,0.0,0.06552,0.0,0.0,0.0,0.03156,0.0,0.0,0.03156,0.0,0.0
NN-all-6,0.008676923076923,0.00044,0.0002,0.0,0.05888,0.0,0.0,0.0,0.02664,0.0,0.0,0.02664,0.0,0.0
NN-all-7,0.0090430769230769,0.00172,4e-05,0.0,0.06036,0.0,0.0,0.0,0.02772,0.0,0.0,0.02772,0.0,0.0
NN-all-8,0.0098523076923076,0.0004,0.00028,0.0,0.06492,0.0,0.0,0.0,0.03124,0.0,0.0,0.03124,0.0,0.0
NN-all-9,0.0089138461538461,8e-05,0.00076,0.0,0.06,0.0,0.0,0.0,0.02752,0.0,0.0,0.02752,0.0,0.0
NN-all-10,0.0086492307692307,0.00036,0.00012,0.0,0.05916,0.0,0.0,0.0,0.0264,0.0,0.0,0.0264,0.0,0.0
NN-all-11,0.0093507692307692,0.00028,0.00096,0.0,0.0624,0.0,0.0,0.0,0.02896,0.0,0.0,0.02896,0.0,0.0
NN-all-12,0.0087446153846153,0.0002,8e-05,0.0,0.05916,0.0,0.0,0.0,0.02712,0.0,0.0,0.02712,0.0,0.0
NN-all-13,0.008756923076923,0.00012,0.0004,0.0,0.05956,0.0,0.0,0.0,0.02688,0.0,0.0,0.02688,0.0,0.0
NN-all-14,0.0094553846153846,0.00032,0.00032,0.0,0.06292,0.0,0.0,0.0,0.02968,0.0,0.0,0.02968,0.0,0.0
NN-all-15,0.0090584615384615,4e-05,0.0004,0.0,0.06124,0.0,0.0,0.0,0.02804,0.0,0.0,0.02804,0.0,0.0
NN-all-16,0.0096276923076923,0.00028,0.00016,0.0,0.06392,0.0,0.0,0.0,0.0304,0.0,0.0,0.0304,0.0,0.0
NN-all-17,0.0087815384615384,0.00112,0.00012,0.0,0.0594,0.0,0.0,0.0,0.02676,0.0,0.0,0.02676,0.0,0.0
NN-all-18,0.00944,0.0002,0.00044,0.0,0.0628,0.0,0.0,0.0,0.02964,0.0,0.0,0.02964,0.0,0.0
NN-all-19,0.0093846153846153,0.00024,0.00056,0.0,0.06256,0.0,0.0,0.0,0.02932,0.0,0.0,0.02932,0.0,0.0
Min Violations Committee,0.0023907692307692,0.0,0.02704,0.0,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.3048492307692307,0.49,0.84772,0.0,0.95772,0.0,0.00012,0.0,0.83352,0.0002,0.00012,0.83352,0.00012,0.0
Random Choice,0.1191599999999999,0.12248,0.66868,0.0,0.31344,0.0,0.00012,0.0,0.22204,0.0,0.00012,0.22204,0.00016,0.0
Borda ranking,0.012876923076923,0.0,0.1096,0.0,0.033,0.0,0.0,0.0,0.0124,0.0,0.0,0.0124,0.0,0.0
Plurality ranking,0.0324584615384615,0.00928,0.4126,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
STV,0.0275753846153846,0.0068,0.35156,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,4e-05,0.0,4e-05,0.0
Approval Voting (AV),0.0562,0.00752,0.30304,0.0,0.18636,0.0,0.0,0.0,0.11684,0.0,0.0,0.11684,0.0,0.0
Proportional Approval Voting (PAV),0.0562,0.00752,0.30304,0.0,0.18636,0.0,0.0,0.0,0.11684,0.0,0.0,0.11684,0.0,0.0
Approval Chamberlin-Courant (CC),0.1190153846153846,0.11988,0.66532,0.0,0.31184,0.0,8e-05,0.0,0.22492,8e-05,8e-05,0.22492,8e-05,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0562,0.00752,0.30304,0.0,0.18636,0.0,0.0,0.0,0.11684,0.0,0.0,0.11684,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.107516923076923,0.07372,0.62924,0.0,0.28952,0.0,8e-05,0.0,0.20252,4e-05,8e-05,0.20252,0.0,0.0
Monroe's Approval Rule (Monroe),0.1190153846153846,0.11988,0.66532,0.0,0.31184,0.0,8e-05,0.0,0.22492,8e-05,8e-05,0.22492,8e-05,0.0
Greedy Monroe,0.0795353846153846,0.02956,0.47428,0.0,0.22972,0.0,0.0,0.0,0.1502,0.0,0.0,0.1502,0.0,0.0
Minimax Approval Voting (MAV),0.1190153846153846,0.11988,0.66532,0.0,0.31184,0.0,8e-05,0.0,0.22492,8e-05,8e-05,0.22492,8e-05,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0565661538461538,0.00784,0.30448,0.0,0.1872,0.0,0.0,0.0,0.11792,0.0,0.0,0.11792,0.0,0.0
E Pluribus Hugo (EPH),0.0562,0.00752,0.30304,0.0,0.18636,0.0,0.0,0.0,0.11684,0.0,0.0,0.11684,0.0,0.0
Random Serial Dictator,0.10388,0.08204,0.59904,0.0,0.2794,0.0,8e-05,0.0,0.19488,4e-05,8e-05,0.19488,0.0,0.0
